Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW	App Version
PCSB00906	EU	艾斯卡與羅傑的鍊金工房：黃昏天空的煉金術士 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00906_00/EP4108-PCSB00906_00-ESLOGIPLUSMASTER_bg_1_37df65976c00118129082a93c0d88f2bd1a31dea.pkg	MISSING	EP4108-PCSB00906_00-ESLOGIPLUSMASTER			2725179680	5271f29c3bff994793e5ed14b0b41e98c7da574cc47243aa32122fd51cff42d1	3.55	1
PCSB00907	EU	戰國無雙 4 帝國 [ 英文版 ]	MISSING	MISSING	EP4108-PCSB00907_00-HGEXEC0000000000			3080483392			
PCSB00908	EU	劍之街的異邦人 [ 英文版 ]	MISSING	MISSING	EP1063-PCSB00908_00-SOABLACKPALACE01			575200560			
PCSB00910	EU	朋克大暴走 [ 需 3.61 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4403/PCSB00910_00/EP4403-PCSB00910_00-NEONCHROME000000_bg_1_3f1b803435271b7f9743aa2502d941db592f4046.pkg	KO5ifR1dQ+e7BpiYGBhDVVsagu33c/X3c/YI8vd1hViKz3+NPPYZbZz8jO99lwrxO7+dSVlosWwYTTG0BQDb+hLB	EP4403-PCSB00910_00-NEONCHROME000000	2018/3/10 11:00		144980288	a9e9b86b8a4e7eea6ea014c2777ad1e7a7530b15c64b7ed2d0592c8b74c58b99	3.61	1
PCSB00911	EU	棒球暴亂 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4403/PCSB00911_00/EP4403-PCSB00911_00-BASEBALLRIOT0000_bg_1_8243606ee0f484a3f44f76a7e95d0096806541f6.pkg	KO5ifR1dg/J5YXzXABMTA2OoaktDQ5D9To7Brk6OPj5Bnv5gR+Dz37kVq6s/ztjWe3Gdf6evlwrLII8O5pGeHgEbDxUi	EP4403-PCSB00911_00-BASEBALLRIOT0000	2018/3/20 14:43		26166576	57a7a77e40acd601c27fb92a8291ccb9e1475bc551a4dee9a6bd138860479bb4	3.55	1
PCSB00912	EU	超光子計劃 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1704/PCSB00912_00/EP1704-PCSB00912_00-0000000000000001_bg_1_6495f7910feac39dcce89224df28a7e33cecaa82.pkg	KO5ifR1dQ+e7BhiaG5hAVVsaGoHsN0AFhvj8J/HkQjWn5TbjPP/IV8u3OW0YjfHBDQCHRBMm	EP1704-PCSB00912_00-0000000000000001	2017/9/26 00:00		116540640	9d65b1ae9e9cad5e5556652c13627dca2f826706e327df0a1aa766e8ad7cf8a7	3.55	1
PCSB00914	EU	廢土之王 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1480/PCSB00914_00/EP1480-PCSB00914_00-PSVNUCLEARTHRONE_bg_1_266967d5b5f70197ce4c4ee0c226eade4b5851d7.pkg	KO5ifR1dQ+e7BhiaWMBUWxqagOwPCA7zC3X2cXUMCvEI8vdzxee/UxciFivUTHnHqDFN6tps3oWjMT64AQDGMxTl	EP1480-PCSB00914_00-PSVNUCLEARTHRONE	2018/8/22 23:13		161028992	169980fc69e23b79bead3bf2b529e5de1736ff1463b237b9b03f0786d96cbdb9	3.55	1
PCSB00918	EU	塔倒：升天 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP2120/PCSB00918_00/EP2120-PCSB00918_00-TOWERFALLVITA000_bg_1_7b231ba14bf47af42e8b9c4c61518d787967a468.pkg	KO5ifR1dQ+e7BhgZGsFUWxpagOwP8Q93DXJz9PEJ8wwBmYXPf2nBAaYbGq70Pmx7d3L7/J6c0Rgf3AAAnncWEgAA	EP2120-PCSB00918_00-TOWERFALLVITA000	2017/10/20 07:04		68706384	9a8cd1f81da3525c689c95c35b187b5fe48f2b92b1596d6c9eb396445ff0a769	3.6	1
PCSB00919	EU	節奏地牢 [ 中英文版 ]	http://zeus.dl.playstation.net/cdn/EP1156/PCSB00919_00/EP1156-PCSB00919_00-CRYPTNECRODANCER_bg_1_1099a0a0245cc77f3982aee3ea628a73be38acd9.pkg	KO5ifR1dQ+e7BhgamppBVVsaWoLsdw6KDAjxc3UO8ndx9HN2DcLnv8z+Vzm+PjUJgXX5a3MUxR1HY3xwAwDMYxO1	EP1156-PCSB00919_00-CRYPTNECRODANCER	2018/4/26 01:47		1172364048	9ac7d97c77125b7164874625fc787a906c89bb72a93c345faed3b37dcab5d2ab	3.55	1
PCSB00920	EU	橋梁建造師 [ 需 3.61 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0822/PCSB00920_00/EP0822-PCSB00920_00-BRIDGECVITASCEE0_bg_1_44bd3c0aeabd81fae00cd5b22dd0a12ec722dd9f.pkg	KO5ifR1dQ+e7BhhYGBlBVVsage13CvJ0cXd1DvMMcQx2dnU1wOe/v6K6QW7nHqRs6Hx479KHZo/RGB/cAADybhZF	EP0822-PCSB00920_00-BRIDGECVITASCEE0	2018/4/26 21:41		403097552	aafbb6322db7fec4e9f15932d6634ae62f8bad1aff92fe23683df93810cfd66a	3.61	1
PCSB00921	EU	激次元組合 戰機少女 VS 殭屍軍團 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0031/PCSB00921_00/EP0031-PCSB00921_00-GEKIBLANCNEP0000_bg_1_458997e4dd9d987094893cc211b1afefbae544ee.pkg	KO5ifR1dQ+e7BgDtN4SqtjQyBNnv7urt6eTj6OfsB5IFmoEHrDlT9LPx54J3lhtDjBbN4pg8GuODGwAA/ZAVsQAA	EP0031-PCSB00921_00-GEKIBLANCNEP0000	2018/8/20 11:03		1632807936	460f183517f835cfb8d8715027b9b436ba052fc86863a9ed4c7f15594ff876a8	3.57	1
PCSB00922	EU	殺手 Go：終極版 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00922_00/EP0082-PCSB00922_00-HITMANGOPSVSQENM_bg_1_7872c67f814bdc80b44ff825e55ab1541fa16712.pkg	KO5ifR1dQ+e7BgBdYQRVbWlkBLLfwzPE19HP3T8gOCw40NXPF5//llby9Ye5zZgYvY8pb5qB0tPRGB/cAABZIRQN	EP0082-PCSB00922_00-HITMANGOPSVSQENM	2018/3/29 10:42		548816512	aae871b0af024858eb758c07b10b95c75d0ed6bfb9dbdeb7db2a2be7843b00f4	3.55	1
PCSB00923	EU	拼圖冒險 [ 英文版 ]	MISSING	MISSING	EP8931-PCSB00923_00-SWAPQUESTVITA000			103896384			
PCSB00924	EU	僵屍之路 完整版 [ 英文版 ]	MISSING	MISSING	EP0664-PCSB00924_00-ORGANTRAILCOMPED						
PCSB00927	EU	月華劍士 2 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0576/PCSB00927_00/EP0576-PCSB00927_00-LASTBLADE2000PSV_bg_1_4ec72bef23d97fa0bf208dcf74e2735657543f5c.pkg	KO5ifR1dQ+e7BhiYmptBVVsamYPs93EMDnHycXRxNQIaEBAchs9/baIt618J2i9ZXKLZ9Jx1c+BojA9uAABS0BQV	EP0576-PCSB00927_00-LASTBLADE2000PSV	2018/4/27 02:00		164114992	52f1a32b06822812e26fa45568627f5456b4017b1cd4375fdeb9dc8e26115aea	3.6	1
PCSB00928	EU	神依騎士 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1423/PCSB00928_00/EP1423-PCSB00928_00-RAYGIGANT0000000_bg_1_a02db037e0e32e8e2a45ac25a711a661d4e89be6.pkg	KO5ifR1dQ+e7BhiaGBlDVVsaWYDsD3KMdPd0d4S4AGQGHmC1XSzz4fNXrc4GbO1czpx2ozE+uAEA2q8SmgAA	EP1423-PCSB00928_00-RAYGIGANT0000000	2018/8/8 16:20	RAYGIGANT	1439798848	27d22c24701dbff840df2d64e8affc14159661572ccf05684a9b3c85a4f92a9d	3.55	1
PCSB00929	EU	夜半敲門聲 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1281/PCSB00929_00/EP1281-PCSB00929_00-KNOCKKNOCKGAME00_bg_1_8f82e3aaa3754990bee94b8b606f66f49ca185a7.pkg	KO5ifR1dQ+e7BhgaWRhCVVsaWYLs9/bzd/YGE+6OvkDL8Pkvw6Jb/PzE9wyTjq16vdv2Ve1ojA9uAAD5ExWv	EP1281-PCSB00929_00-KNOCKKNOCKGAME00	2017/10/28 02:56		627083248	20409f2770022ddcd9b260101557eaee90628d9b4f92e351de60dc7a7d8d5f66	3.55	1
PCSB00931	EU	龍之幻想：冰之黑書 [ 英文版 ]	MISSING	MISSING	EP4479-PCSB00931_00-DRAGONFANTASYBTI						
PCSB00933	EU	擱淺：火星冒險 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4320/PCSB00933_00/EP4320-PCSB00933_00-STRANDED00001000_bg_1_aafb90cf1434f3057172969b65fd747bfea02721.pkg	MISSING	EP4320-PCSB00933_00-STRANDED00001000	2017/10/22 12:35		258920512	a9e3c05f76d17910bf4dd98754282c9df6b592a4695cef3a1cd1f054caab20f6	3.6	1
PCSB00934	EU	太空領主 [ 需 3.61 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0806/PCSB00934_00/EP0806-PCSB00934_00-SPACEOVERLORDS00_bg_1_651bda5a308bd0607e97a4b13b6894dbd5378fef.pkg	KO5ifR1dQ+e7BhhYGJhBVVsam4DsDw5wdHb1D3MN8vEPcgkGmoEH3P208a3tp+pf9y3tnSaezeamLLRYNoymGNoCAFGFFygA	EP0806-PCSB00934_00-SPACEOVERLORDS00	2018/7/6 00:28		839942944	0016d3a49c04f1603a5efbc779d097af99c43601c890e160dd2d0aa83e98e884	3.61	1
PCSB00935	EU	雨中冒險 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0338/PCSB00935_00/EP0338-PCSB00935_00-RISKOFRAIN000000_bg_1_4e2a64fb8ac4fb3f57453f7df9eecaf7f5a18dc3.pkg	KO5ifR1dQ+e7BhgYG1tAVVsam4LsD/IM9vZ3C3L09INYis9/r8U0xLSyVmtrlUpv7AjOPD0a44MbAADmpRKm	EP0338-PCSB00935_00-RISKOFRAIN000000	2017/9/26 00:00		84831392	d47946d8362deebe4612bb855fe4d745a5977f8569ec352476fa5023564acc60	3.57	1
PCSB00936	EU	吸引 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00936_00/EP0700-PCSB00936_00-ATTGCTEAMPSV2015_bg_1_60aa34866c1aabc7f837db3985efd73ce19ae93c.pkg	MISSING	EP0700-PCSB00936_00-ATTGCTEAMPSV2015			2270525584	58dd4225c457f6c2f3883c79fb9b8047a910962ba1ff48bd8d09b7b0ce50377d	3.6	1
PCSB00937	EU	絕對迎擊戰 [ 英文版 ]	MISSING	MISSING	EP4293-PCSB00937_00-ACQUIRESTIIM0001			800045184			
PCSB00938	EU	模擬玩具賽車 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0546/PCSB00938_00/EP0546-PCSB00938_00-HTRPLUS201512073_bg_1_ffdeee38604d8af8e6ff66fc0021ca7ffa0d8dd1.pkg	MISSING	EP0546-PCSB00938_00-HTRPLUS201512073			195490752	8ae32e38cbf85f43f61dd7a342aeb0ba94f57fd593b06a4f76e34954aecbd759	3.57	1
PCSB00939	EU	盧莫 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4034/PCSB00939_00/EP4034-PCSB00939_00-LUMO000000000000_bg_1_af70b736cc474ed7b31f7c94ed0d512cc35db7f9.pkg	KO5ifR1dQ+e7BpgYGJtAVVsaW4Ls9wn19TdAAvj8x54VFchx4pS813v9T8V3CzwoCy2WDaMphrYAAIuSE9Rl	EP4034-PCSB00939_00-LUMO000000000000	2017/9/26 00:00		813750448	5257cc71646645ffd36a58aba32a163f4b27aac811e0b56decbf349391733aad	3.6	1
PCSB00940	EU	永不終止的夢魘 [ 中英文版 ]	http://zeus.dl.playstation.net/cdn/EP0355/PCSB00940_00/EP0355-PCSB00940_00-NEVERENDINGNIGHT_bg_1_99069264765f2815bc1e04725a717236ed2f174c.pkg	KO5ifR1dQ+e7BhgYm5pCVVuagO33cw1zDXL1c/H0c/fzdPcIwec/VZ84roppVR+ufS0zWrnH5+JojA9uAAB1BBVb	EP0355-PCSB00940_00-NEVERENDINGNIGHT	2017/10/28 02:53		288742976	196267a14e1cacf4f8f328ebacf5e8f2a0e85a73c3203bf6439a7dc06eb1fd9e	3.57	1
PCSB00942	EU	極限脫出：刻之困境 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1024/PCSB00942_00/EP1024-PCSB00942_00-ZEROESCAPE000000_bg_1_562667ed1853603241ea639e65b7d8d2e11f0870.pkg	KO5ifR1dQ+e7BhgaGJlAVVuaGIHsj3IN8ncNdnYMcIVYis9/HhYx/4Xm8eXdDqz8ku12ddZojA9uAABz+xQz	EP1024-PCSB00942_00-ZEROESCAPE000000	2017/10/26 04:58		1026231664	a8f5d876d6defabe546fc317bf71e376d269788093c21472be7e7c34c76fdb6e	3.57	1
PCSB00944	EU	能量循環 [ 需 3.65 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1661/PCSB00944_00/EP1661-PCSB00944_00-G000000000000866_bg_1_024c9672d019558358824ba873593b12c80a2ba0.pkg	KO5ifR1dQ+e7BhiamRlCVVuamIDsR7IP6EQzM3z+c6x9W8FcInX9gmT3Su4t7LmjMT64AQBp+RJx	EP1661-PCSB00944_00-G000000000000866	2018/4/9 20:26		236711184	62785f0bf307d46e8d4e7c8b2f209d3e1e4c031b35241da331aa785c35d5211f	3.65	1
PCSB00945	EU	能量平衡 [ 需 3.65 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1661/PCSB00945_00/EP1661-PCSB00945_00-G000000000000867_bg_1_870632aa017c4f5e9f15dee276b98e4b162783b8.pkg	KO5ifR1dQ+e7BhiamRlCVVuamILsR7IP6EQzc3z+O6LS9ufXa40W86UrnMpiavpGY3xwAwBa1xQ1	EP1661-PCSB00945_00-G000000000000867	2018/4/9 20:26		316734448	fe0f9b8e34c69e42fd8eb8c429ba113928c3da2b01f52368be111b89ff62e010	3.65	1
PCSB00946	EU	球狀躰 [ 英文版 ]	MISSING	MISSING	EP1704-PCSB00946_00-G000000000000868						
PCSB00948	EU	iO [ 英文版 ]	MISSING	MISSING	EP1513-PCSB00948_00-IOPHYSICSGAMIOUS						
PCSB00949	EU	綠色游戲：時間交換者 [ 英文版 ]	MISSING	MISSING	EP4174-PCSB00949_00-GREENGAMETIMESWA			258010688			
PCSB00950	EU	瑟拉利姆 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1155/PCSB00950_00/EP1155-PCSB00950_00-VITASIRALIM00000_bg_1_9cc11168e185aa6e5b14f5987fabebbee4557b71.pkg	MISSING	EP1155-PCSB00950_00-VITASIRALIM00000	2018/8/22 23:14		52953520	b8534573ff462b41cc7d34a3f74aa088267e1019c8cd5e62d7b8cce7c368b0c1	3.55	1
PCSB00951	EU	最終幻想世界 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00951_00/EP0082-PCSB00951_00-WORLDOFFFPSVITA0_bg_1_27a3e22b59ca5b9bb4496c2608542be006002a6f.pkg	KO5ifR1dQ+e7BgBdYQRVbWlqCLI/3D/Ix8Xfzc0tIDjMM8TRAJ//1sx7tav/DNfcm95psgHBTTtGY3xwAwDTCRWJ	EP0082-PCSB00951_00-WORLDOFFFPSVITA0	2017/9/26 00:00		2826412768	aa6b92b2a78d81154fc49586eaaebfe8d77c8d18fec7b4a636eda3406ceae411	3.6	1
PCSB00952	EU	下井大戰 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP3643/PCSB00952_00/EP3643-PCSB00952_00-DOWNWELLEUPV0001_bg_1_c4951e71f988f492cdb52b8fae9514c6f7818012.pkg	KO5ifR1dQ+e7BhibmRhDVVuaGoHsd/EP9wt39fFxDQ0IA9mJz3+/a/a7LZ62/s/1Z3+PrFgUOIWy0GLZMJpiaAsAqEgYmgAA	EP3643-PCSB00952_00-DOWNWELLEUPV0001	2017/10/21 21:35		46747840	03bcc526a523c14b92bffa9ee3897fa1544e5327ed359c25ce92ded0ef73fdc8	3.57	1
PCSB00953	EU	Dex [ 需 3.63 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1160/PCSB00953_00/EP1160-PCSB00953_00-G000000000000875_bg_1_1152619eb95da194930a315c5a8c3193aa3d2a57.pkg	KO5ifR1dQ+e7BhgamsFUW5oag+xHsg/oRHNTfP7jDVjDyGpy8sbts69lKqUV5UdjfHADAJsxEfcA	EP1160-PCSB00953_00-G000000000000875	2018/3/14 05:38		2355324512	9f0f06b991ef3a45a56146fc84b0f416fc3e0342e7cd89c950fda91e6e9e51d8	3.63	1
PCSB00954	EU	Shu [ 需 3.63 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP8936/PCSB00954_00/EP8936-PCSB00954_00-COATSINKSHUGAME1_bg_1_c4a2cff8beb3d3ed0d8a8c0d11ea1a447759aec8.pkg	KO5ifR1dQ+e7BlhYGptBVVuamoDsd/Z3DAn29PMO9gh1d/R1NcTnv2Ovjty7XhD9+pTfqodPHy89NhrjgxsAACgGGMQA	EP8936-PCSB00954_00-COATSINKSHUGAME1	2018/3/15 20:13		1912218048	ff204925ab15653d73cca8fc9171374ae7cc7c2e58ed4f187212dfa1af0bf005	3.63	1
PCSB00955	EU	湯姆病毒 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1920/PCSB00955_00/EP1920-PCSB00955_00-G000000000000877_bg_1_9a0c05b45b2ec138e94ff684250f17cabf9e9d19.pkg	KO5ifR1dQ+e7BhhaGsFUW5qaguxHsg/oRHNzfP5L2P3JsC7n/jK5x6fCb84/KENZaLFsGE0xtAUALjoVcAAA	EP1920-PCSB00955_00-G000000000000877	2018/3/14 20:25		614125792	fde52b24bea0d5558268287711d2bf4015791c0b337e59f032e4eb802811eede	3.57	1
PCSB00956	EU	少女射擊：雙剪刀 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4293/PCSB00956_00/EP4293-PCSB00956_00-GALGUNWAPP000000_bg_1_155f87f6e2c1b6ecca44563452554ba7212e21cc.pkg	KO5ifR1dQ+e7BpgYWRpDVVuamoHsd3f0cQ/1C3cMCIBYis9/a4Wzp39wOnOyalbO67DKqS2DPDqYR3p6BAB6jhVn	EP4293-PCSB00956_00-GALGUNWAPP000000	2018/3/14 20:26		1402760112	1b6c19b584259892c65b099a8b7678940210ea61a9bb048a9e56db18bcd592f2	3.6	1
PCSB00958	EU	神秘紀事：片道勇者 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1465/PCSB00958_00/EP1465-PCSB00958_00-ONEWAY0000000000_bg_1_462909a0ec7681df2795c677b034a762f37ee6fe.pkg	KO5ifR1dQ+e7BhiamJlCVVuaWoDs9/dzDXeMRFiKz38tH9TV+XU3H+h9Ju1w7ofjhUEeHcwjPT0CAHiYFD4A	EP1465-PCSB00958_00-ONEWAY0000000000	2017/12/31 02:56		1291251552	0237ac73972a8b5324bc3fb13046f3a530f1d9a2f74c562b30bdf27fb980d1fc	3.6	1
PCSB00959	EU	聖王國 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00959_00/EP1063-PCSB00959_00-0000000000000000_bg_1_552a85d15a7853e3680cb3fa27aaf89d669912c7.pkg	KO5ifR1dg/J5YXzXAEMDM2OoaktTS5D9BmgAn/9UPr0/Z/5cedH2SaWXMo0z7Ad5dDCP9PQIAAUJFAQA	EP1063-PCSB00959_00-0000000000000000	2017/10/25 12:49		1560581936	c6d34640091b34bef0282d21269181444ce64c36fe6f0a7a3c6ee97eb0a35b7c	3.57	1
PCSB00960	EU	學戰都市 鳳華絢爛 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00960_00/EP0700-PCSB00960_00-ASTERISK00000000_bg_1_7471673111daa945c913ca42ff4867acb4853c24.pkg	KO5ifR1dQ+e7BoBcAlVtaQaxPzjENcgz2BtmKT7/pe+1iJaTXTbnxtt0T+fNOidGY3xwAwDd8hPb	EP0700-PCSB00960_00-ASTERISK00000000	2018/8/6 03:20		1622916624	f4b61beb0226d08fa6e918bd8369bc9015174e0a2848a8f33527463378fa883a	3.6	1
PCSB00961	EU	咔嚓軍團 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4358/PCSB00961_00/EP4358-PCSB00961_00-KRINKLEKRUSHERPV_bg_1_2fdcf4ef0e1d3f028f69f3a8a97ef227ed62ec7d.pkg	KO5ifR1dQ+e7BpgYm1pAVVuaGYLs9w7y9PP2cfUOCg32cA0KCMPnv2tKQcWtlUfv13MdFTMNqksbjfHBDQATWhR4	EP4358-PCSB00961_00-KRINKLEKRUSHERPV	2017/10/20 07:05		481858768	53282eb68519b9f1a80d4b63fb2b7eba3a354c365702b41beec231e854bbfee7	3.6	1
PCSB00963	EU	10秒忍者 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00963_00/EP4395-PCSB00963_00-G000000000000885_bg_1_c0400230f1dcc3f446d2e455e4d2ccff5723ab13.pkg	KO5ifR1dQ+e7BpgYW5pCVVuaGYPsR7IP6EQLU3z+C+h55BhTFXNtW/bxe0tDvyRQFlosG0ZTDG0BACf9FW5l	EP4395-PCSB00963_00-G000000000000885	2017/9/26 00:00		215286320	dfdd928d0927d8b86c575b05d31844636a9382dbe4cb72859cb5cb567651ce58	3.6	1
PCSB00964	EU	與你獨處 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4538/PCSB00964_00/EP4538-PCSB00964_00-3ALONEWITHYOUPSV_bg_1_747cd04be7b059f5bfa61dd6dd0b7b021c359ba1.pkg	KO5ifR1dQ+e7BpiYGltAVVuamYDsN3b08fdzDfcM8Yj0Dw0IDsPnP49HF+5OeXKwuua74ov9zKJLRmN8cAMA7OQWyQAA	EP4538-PCSB00964_00-3ALONEWITHYOUPSV	2017/10/28 02:54		483259392	f8b58bd43f17dd5668ec7dfb00ab2ab2210c3cc8ba5595f5a8e402afe2fd4a41	3.6	1
PCSB00965	EU	寶石粉碎者 [ 需 3.63 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4358/PCSB00965_00/EP4358-PCSB00965_00-GEMSMASHERS3D000_bg_1_088d71c6c8fbed82c3c5ca95ad303293c8e6486b.pkg	KO5ifR1dQ+e7BpgYm1pAVVuamYLsd3f1DfZ1DPZwDQo2BpmJz387tj89d7urKWPL34dxH25LHR2N8cENAHYeF8UA	EP4358-PCSB00965_00-GEMSMASHERS3D000	2018/8/6 19:36		230163728	11a2c264c65ef122eeed7347c0ef6bd792adf3e36ff75c4e429d4c48054736ec	3.63	1
PCSB00967	EU	超級爆破盛宴 [ 英文版 ]	MISSING	MISSING	EP0552-PCSB00967_00-SUPERBLASTDELUXE			220667696			
PCSB00968	EU	儅時間靜止 [ 英文版 ]	MISSING	MISSING	EP2174-PCSB00968_00-G000000000000890						
PCSB00969	EU	X機戰 [ 需 3.61 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4403/PCSB00969_00/EP4403-PCSB00969_00-XENORAID00000000_bg_1_e0f44bf6a6eabfb3d53f732b4954228d07678fae.pkg	KO5ifR1dQ+e7BpiYGBhDVVuaWYLsj3D18w9y9HSBWYrPf21Ft5l3rTwaoXBtvcbUlYKrR2N8cAMAysEUZgAA	EP4403-PCSB00969_00-XENORAID00000000	2018/4/26 01:48		39814416	10ac1d1e37b282bab367f55ca42f3de986da572f3a0bd338a63e4a43e2163c39	3.61	1
PCSB00972	EU	刀劍神域：虛空幻界 [ 需 3.61 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00972_00/EP0700-PCSB00972_00-SWORDARTHR0000EU_bg_1_d05d2027e5b075a2412f38be005decc691343652.pkg	KO5ifR1dQ+e7BoBcAlVtaW4Esj843D/IxTEoxCMIZKVrKD7/ddQkH2aVCY00LJzxMs80duNojA9uAACMVxOc	EP0700-PCSB00972_00-SWORDARTHR0000EU	2018/9/13 21:27	Sword Art Online: Hollow Realization: Deluxe Edition	3092290768	5ff982ca20da0e0d0da0be6f1728ba74686107810037e4cd3b76fdd53bf457dc	3.61	1
PCSB00973	EU	蘇菲的鍊金工房：不可思議書的鍊金術士 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00973_00/EP4108-PCSB00973_00-SOPHIE00MASTER00_bg_1_03d0acedf14790b3b297200061f77443d3e5cb54.pkg	KO5ifR1dQ+e7BpgYGlhAVVuaG4PsD/YP8PAEWuLrGBziGgQ0Aw+w69udUFB338TIal9/iOyFjtEYH9wAAHclFCoA	EP4108-PCSB00973_00-SOPHIE00MASTER00	2018/7/28 01:13		2139731840	322a5f617cc5299f278d7bb02ffcbb599100088cf62c105396395058f88bbbb8	3.57	1
PCSB00974	EU	激光迪斯科衛士 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0806/PCSB00974_00/EP0806-PCSB00974_00-LASERDISCODEFEND_bg_1_21ff2c47a27658cd83cf1951db56e28c47d570e2.pkg	KO5ifR1dQ+e7BhhYGJhBVVuam4Ds93EMdg1y8Qx29ndxdXP1c8Hnv+J7Zktv72jb7f2oN/246DZGykKLZcNoiqEtAAAICRZl	EP0806-PCSB00974_00-LASERDISCODEFEND	2017/10/19 12:10		294154128	c995af9616dac807bd5ca6469957a75aa4d3f62444c7cdcfeff7ceb78c33c824	3.6	1
PCSB00975	EU	聖劍傳說瑪娜 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00975_00/EP0082-PCSB00975_00-ADVENTURESOFMANA_bg_1_5aed8396547745055f306d6bef249a34a5fa6745.pkg	KO5ifR1dQ+e7BgBdYQRVbWluCrE/zNUvJDTINdjfzdfRzxGf/57Njf26KyYhlP92+D6uf+IqozE+uAEA8mIVAAAA	EP0082-PCSB00975_00-ADVENTURESOFMANA	2017/10/21 21:35		532326688	387845c6100dcf12be914220e246cbf5c227c12c79d686f8231fc3d166c85f0f	3.6	1
PCSB00976	EU	X蒼炎：失去的記憶 [ 英文版 ]	MISSING	MISSING	EP1024-PCSB00976_00-XBLAZE2VITAEU000			2482405280			
PCSB00977	EU	超次元大戰 戰機少女 VS SEGA主機娘 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP0031/PCSB00977_00/EP0031-PCSB00977_00-G000000000000899_bg_1_b6d6391389c54cb8ebbf5f67899bcc632bc511cb.pkg	KO5ifR1dQ+e7BgDtN4SqtjQ3B9mPZB/QiZaW+Pwn3/NNafNBhSNt7FKOStmcuqMxPrgBAKhfEV4A	EP0031-PCSB00977_00-G000000000000899	2018/3/12 23:26		1601572048	1dfe738f0591f2b8ca4c635ba71d62b7f69e41ec1df640aa6c32120ff9bbc46d	3.6	1
PCSB00978	EU	變色龍間諜 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/EP1070/PCSB00978_00/EP1070-PCSB00978_00-UPSPYCHAMELEON01_bg_1_72e747f3861589365a3fa3abbc47acb6fdde774f.pkg	KO5ifR1dQ+e7BhgCnQJVbWluAbI/NCA4INLZw9HX1cfV38/AEJ//dsSrn/01M8eBcyXr3/VsZesoCy2WDaMphrYAAJFeFYUA	EP1070-PCSB00978_00-UPSPYCHAMELEON01	2017/9/26 00:00		424475824	f7255c5acc5e1c928ccdbd3505f756baab7e5efba27b40bf21000211dc4e85eb	3.6	1
PCSB00979	EU	泥土突變體：超級挑戰 [ 英文版 ]	MISSING	MISSING	EP0884-PCSB00979_00-MMSUPERCNGPPSNEU						
